;nazwa zdjecia;klasy;prawdopodobienstwa;bbox'y
0;000000428562.jpg;0.0;0.8123494386672974;[23.301342010498047, 0.293701171875, 139.0036163330078, 161.39425659179688]
1;000000428562.jpg;0.0;0.8107860088348389;[314.19378662109375, 0.0807037353515625, 354.14654541015625, 51.779048919677734]
2;000000428562.jpg;0.0;0.6812270283699036;[412.57647705078125, 0.190704345703125, 459.52679443359375, 85.00083923339844]
3;000000428562.jpg;0.0;0.5866180062294006;[281.012451171875, 0.0118255615234375, 307.297607421875, 55.301753997802734]
4;000000428562.jpg;0.0;0.29666829109191895;[196.14254760742188, 0.1407318115234375, 236.93569946289062, 64.21723937988281]
5;000000428562.jpg;0.0;0.2526741325855255;[298.62579345703125, 0.0230560302734375, 320.60504150390625, 51.814727783203125]
0;000000428867.jpg;77.0;0.8959337472915649;[228.7753143310547, 55.982460021972656, 302.3895263671875, 177.69361877441406]
1;000000428867.jpg;77.0;0.8918155431747437;[208.77523803710938, 136.48672485351562, 276.90618896484375, 227.42538452148438]
2;000000428867.jpg;77.0;0.8847329020500183;[153.4273681640625, 121.53367614746094, 235.34860229492188, 278.34210205078125]
3;000000428867.jpg;77.0;0.8651514649391174;[82.61292266845703, 110.31069946289062, 220.565673828125, 302.77008056640625]
4;000000428867.jpg;77.0;0.505153477191925;[350.14129638671875, 110.81812286376953, 370.3749084472656, 150.10739135742188]
0;000000429011.jpg;0.0;0.8734068274497986;[265.69073486328125, 184.40203857421875, 289.38421630859375, 258.9835205078125]
0;000000429109.jpg;0.0;0.7233099341392517;[480.8545227050781, 239.42222595214844, 502.2290344238281, 277.09326171875]
1;000000429109.jpg;0.0;0.6674143075942993;[274.53948974609375, 224.78265380859375, 287.49884033203125, 253.88906860351562]
2;000000429109.jpg;0.0;0.5347732901573181;[195.29342651367188, 317.583251953125, 213.13314819335938, 341.137451171875]
3;000000429109.jpg;0.0;0.3124596178531647;[188.97134399414062, 317.6641845703125, 212.88052368164062, 342.745849609375]
0;000000429598.jpg;72.0;0.9508863091468811;[0.8094482421875, 111.38916015625, 189.9150390625, 478.9407958984375]
0;000000429690.jpg;0.0;0.9508091807365417;[1.34210205078125, 1.714813232421875, 227.7865753173828, 418.6192932128906]
1;000000429690.jpg;0.0;0.9331530332565308;[258.6584167480469, 104.18887329101562, 406.0147399902344, 362.5387878417969]
2;000000429690.jpg;0.0;0.7978813052177429;[550.28857421875, 134.05416870117188, 604.549072265625, 233.89044189453125]
3;000000429690.jpg;0.0;0.7741341590881348;[340.1731872558594, 120.91317749023438, 390.1248474121094, 245.22882080078125]
4;000000429690.jpg;0.0;0.7737858295440674;[388.20123291015625, 125.69534301757812, 459.15679931640625, 255.6312255859375]
5;000000429690.jpg;0.0;0.7595943808555603;[438.95330810546875, 125.48141479492188, 505.04095458984375, 246.6966552734375]
6;000000429690.jpg;0.0;0.6935919523239136;[499.5643310546875, 131.08465576171875, 581.9456787109375, 253.16036987304688]
7;000000429690.jpg;0.0;0.43342965841293335;[464.2955322265625, 110.68614959716797, 492.9716796875, 160.63311767578125]
8;000000429690.jpg;0.0;0.278732031583786;[588.148193359375, 116.6341323852539, 623.30322265625, 191.64364624023438]
9;000000429690.jpg;0.0;0.2706570327281952;[488.2183837890625, 128.5536346435547, 506.90008544921875, 185.7187957763672]
10;000000429690.jpg;0.0;0.26050952076911926;[267.77984619140625, 109.84332275390625, 282.85687255859375, 169.42434692382812]
0;000000429718.jpg;0.0;0.5541471242904663;[169.3310089111328, 321.9377136230469, 185.3330535888672, 350.0408020019531]
0;000000429761.jpg;0.0;0.9148851037025452;[190.69891357421875, 80.9693603515625, 310.6275634765625, 387.99969482421875]
1;000000429761.jpg;0.0;0.8855686187744141;[285.21148681640625, 59.6966552734375, 408.37713623046875, 357.1109924316406]
0;000000430056.jpg;63.0;0.45078837871551514;[8.181047439575195, 1.7937183380126953, 498.0334777832031, 373.2481384277344]
0;000000430073.jpg;0.0;0.9256408214569092;[0.18810653686523438, 193.01588439941406, 59.37691879272461, 442.1142578125]
1;000000430073.jpg;0.0;0.9242644309997559;[55.19419860839844, 165.824462890625, 137.31260681152344, 401.37310791015625]
2;000000430073.jpg;0.0;0.8883458375930786;[398.298828125, 155.096923828125, 443.37921142578125, 258.57452392578125]
3;000000430073.jpg;0.0;0.8381309509277344;[452.12103271484375, 202.97048950195312, 498.84271240234375, 286.8448181152344]
4;000000430073.jpg;0.0;0.7891044020652771;[568.41650390625, 208.4154052734375, 635.60791015625, 303.1905517578125]
5;000000430073.jpg;0.0;0.7457129955291748;[505.256103515625, 206.7946014404297, 559.439453125, 305.93316650390625]
6;000000430073.jpg;0.0;0.6969611048698425;[138.1773223876953, 125.65926361083984, 158.3652801513672, 182.01583862304688]
7;000000430073.jpg;0.0;0.681481122970581;[112.35356140136719, 122.62013244628906, 138.9370880126953, 179.5185089111328]
8;000000430073.jpg;0.0;0.6103442311286926;[193.68356323242188, 116.31759643554688, 211.52816772460938, 172.04071044921875]
9;000000430073.jpg;0.0;0.5538104772567749;[174.23524475097656, 124.04127502441406, 201.20774841308594, 183.54991149902344]
10;000000430073.jpg;0.0;0.44768381118774414;[258.0390625, 119.09153747558594, 278.095458984375, 147.38575744628906]
11;000000430073.jpg;0.0;0.2728532552719116;[555.033203125, 154.1429443359375, 590.961669921875, 201.6517333984375]
12;000000430073.jpg;0.0;0.27005165815353394;[160.66781616210938, 179.47943115234375, 201.76950073242188, 215.60498046875]
0;000000430377.jpg;0.0;0.9439000487327576;[83.51123809814453, 51.65032958984375, 259.811767578125, 579.5241088867188]
1;000000430377.jpg;0.0;0.7657555937767029;[23.81070327758789, 231.291748046875, 38.270503997802734, 260.85107421875]
0;000000430961.jpg;0.0;0.954483687877655;[39.85067367553711, 0.6903576850891113, 382.0390930175781, 311.1259765625]
1;000000430961.jpg;0.0;0.39604833722114563;[0.17542719841003418, 96.08245849609375, 52.76285934448242, 178.5477294921875]
2;000000430961.jpg;0.0;0.36199334263801575;[402.84649658203125, 154.74041748046875, 449.1068420410156, 193.064453125]
3;000000430961.jpg;0.0;0.29521751403808594;[301.8590087890625, 119.83899688720703, 352.163330078125, 186.99880981445312]
4;000000430961.jpg;0.0;0.2831924855709076;[45.283424377441406, 103.94767761230469, 102.66950988769531, 178.20306396484375]
5;000000430961.jpg;0.0;0.2733227610588074;[390.42169189453125, 139.6499786376953, 438.8210144042969, 187.23355102539062]
0;000000431545.jpg;0.0;0.9313951730728149;[143.57852172851562, 81.57174682617188, 238.0573272705078, 293.4234619140625]
1;000000431545.jpg;0.0;0.9080416560173035;[276.2133483886719, 0.4456251859664917, 327.2500915527344, 93.10555267333984]
0;000000431693.jpg;0.0;0.959097683429718;[171.54681396484375, 144.86280822753906, 469.92742919921875, 368.8287353515625]
0;000000431848.jpg;0.0;0.95667964220047;[62.52630615234375, 100.43228149414062, 378.0, 500.4827575683594]
1;000000431848.jpg;0.0;0.450248658657074;[90.0203857421875, 308.743896484375, 145.80970764160156, 399.171875]
0;000000431876.jpg;0.0;0.8434622287750244;[175.06967163085938, 326.229248046875, 215.96786499023438, 380.17919921875]
1;000000431876.jpg;0.0;0.8401005268096924;[222.55047607421875, 328.1346435546875, 266.39520263671875, 391.378173828125]
2;000000431876.jpg;0.0;0.7750035524368286;[130.526611328125, 330.0421142578125, 160.66864013671875, 380.0648193359375]
3;000000431876.jpg;0.0;0.7280941009521484;[272.02630615234375, 318.8417053222656, 332.14349365234375, 484.1915588378906]
4;000000431876.jpg;0.0;0.6382928490638733;[329.6910400390625, 365.75445556640625, 359.1414794921875, 402.00201416015625]
5;000000431876.jpg;0.0;0.503503143787384;[373.308349609375, 378.341552734375, 416.37353515625, 445.6273193359375]
6;000000431876.jpg;0.0;0.4144841432571411;[361.5750732421875, 383.3992919921875, 378.377685546875, 406.1881103515625]
0;000000432085.jpg;0.0;0.9134556651115417;[204.55885314941406, 5.003213882446289, 499.3134460449219, 374.0423583984375]
0;000000432468.jpg;15.0;0.9487834572792053;[1.06854248046875, 28.326820373535156, 368.71734619140625, 232.04107666015625]
0;000000432553.jpg;16.0;0.95811927318573;[0.0, 197.5267333984375, 214.95623779296875, 470.23809814453125]
1;000000432553.jpg;16.0;0.8847665786743164;[0.19580841064453125, 216.79248046875, 109.04540252685547, 301.73321533203125]
2;000000432553.jpg;0.0;0.7313851714134216;[208.3323974609375, 0.0, 374.91131591796875, 516.1361694335938]
0;000000432898.jpg;0.0;0.9318214654922485;[347.221435546875, 265.9573059082031, 439.240966796875, 483.74371337890625]
1;000000432898.jpg;0.0;0.7520971894264221;[319.165283203125, 282.146728515625, 330.97747802734375, 310.73175048828125]
2;000000432898.jpg;0.0;0.7276986837387085;[256.84197998046875, 283.4144592285156, 263.086181640625, 299.99169921875]
3;000000432898.jpg;0.0;0.5177099704742432;[267.6214294433594, 284.9055480957031, 274.5368957519531, 299.6912841796875]
4;000000432898.jpg;0.0;0.46233707666397095;[193.92755126953125, 286.4609375, 199.64730834960938, 299.4941101074219]
5;000000432898.jpg;0.0;0.45695769786834717;[347.00146484375, 284.0548400878906, 356.59295654296875, 306.0838623046875]
6;000000432898.jpg;0.0;0.42747747898101807;[115.30441284179688, 283.0966491699219, 122.6822280883789, 299.9989013671875]
7;000000432898.jpg;0.0;0.37549880146980286;[474.529541015625, 289.9407958984375, 484.12457275390625, 310.45574951171875]
8;000000432898.jpg;0.0;0.28866398334503174;[369.3493957519531, 283.0318603515625, 378.01568603515625, 303.7182922363281]
9;000000432898.jpg;0.0;0.2713163495063782;[225.17184448242188, 284.2759704589844, 231.22520446777344, 299.1056823730469]
0;000000433103.jpg;0.0;0.8253931999206543;[520.39892578125, 13.798377990722656, 580.9586181640625, 114.92107391357422]
1;000000433103.jpg;0.0;0.8133708238601685;[141.5211181640625, 37.63006591796875, 401.96063232421875, 417.3070983886719]
2;000000433103.jpg;0.0;0.8132450580596924;[271.83612060546875, 21.842254638671875, 310.9317626953125, 56.05094909667969]
3;000000433103.jpg;0.0;0.7935177683830261;[397.904541015625, 78.44475555419922, 498.09161376953125, 185.1943359375]
4;000000433103.jpg;0.0;0.7766929864883423;[276.63427734375, 41.40568542480469, 422.3409423828125, 241.2350616455078]
5;000000433103.jpg;0.0;0.7199192643165588;[583.2886352539062, 4.93524169921875, 639.7142944335938, 210.53271484375]
6;000000433103.jpg;0.0;0.6962705850601196;[195.8527374267578, 87.95991516113281, 213.5879669189453, 106.47779846191406]
7;000000433103.jpg;63.0;0.6557832956314087;[93.48363494873047, 284.698974609375, 343.1710205078125, 411.9151611328125]
8;000000433103.jpg;0.0;0.6145896315574646;[1.346832275390625, 13.661834716796875, 398.0705261230469, 419.61236572265625]
9;000000433103.jpg;0.0;0.5761714577674866;[343.43182373046875, 55.22624206542969, 439.2205810546875, 200.18995666503906]
10;000000433103.jpg;0.0;0.5733246803283691;[418.0269775390625, 69.94880676269531, 441.83331298828125, 108.54237365722656]
11;000000433103.jpg;0.0;0.5443580150604248;[235.62173461914062, 24.233749389648438, 269.7208557128906, 51.477142333984375]
12;000000433103.jpg;0.0;0.541471004486084;[0.261749267578125, 12.667999267578125, 268.2680969238281, 420.3161926269531]
13;000000433103.jpg;0.0;0.47636497020721436;[537.5474243164062, 46.48986053466797, 622.5585327148438, 273.027587890625]
14;000000433103.jpg;0.0;0.46775496006011963;[489.95440673828125, 68.7369384765625, 525.3258666992188, 128.1085205078125]
15;000000433103.jpg;63.0;0.4595012664794922;[222.0762481689453, 220.07965087890625, 405.37420654296875, 304.92364501953125]
16;000000433103.jpg;0.0;0.44676730036735535;[341.98577880859375, 52.968292236328125, 511.06768798828125, 387.2385559082031]
17;000000433103.jpg;0.0;0.4148067831993103;[139.32469177246094, 87.43624877929688, 185.91944885253906, 116.32675170898438]
18;000000433103.jpg;63.0;0.3034753203392029;[214.06585693359375, 183.48855590820312, 478.265625, 302.55291748046875]
19;000000433103.jpg;0.0;0.2590261399745941;[276.6881103515625, 40.88006591796875, 434.6385498046875, 395.0312194824219]
0;000000433134.jpg;15.0;0.9482772946357727;[221.98394775390625, 2.96478271484375, 639.0096435546875, 479.1416015625]
0;000000433192.jpg;63.0;0.9433473944664001;[138.53750610351562, 140.7020263671875, 262.03936767578125, 227.55418395996094]
0;000000433204.jpg;0.0;0.8390061855316162;[423.706298828125, 234.46522521972656, 447.83056640625, 298.157958984375]
1;000000433204.jpg;0.0;0.7595033049583435;[274.0716552734375, 243.96527099609375, 297.273681640625, 307.903564453125]
2;000000433204.jpg;0.0;0.7281758785247803;[440.30322265625, 238.9122314453125, 459.5283203125, 293.0921630859375]
3;000000433204.jpg;0.0;0.6496443748474121;[464.169189453125, 238.0331573486328, 479.684326171875, 289.18096923828125]
4;000000433204.jpg;0.0;0.42251765727996826;[453.843505859375, 240.13778686523438, 469.8927001953125, 292.4166564941406]
0;000000433515.jpg;0.0;0.687102735042572;[433.15863037109375, 303.93096923828125, 444.4150390625, 331.79266357421875]
1;000000433515.jpg;0.0;0.6117358803749084;[306.3818359375, 306.087646484375, 317.4921875, 334.2547607421875]
2;000000433515.jpg;0.0;0.5934811234474182;[282.5711669921875, 306.3462219238281, 296.8740234375, 334.5060119628906]
3;000000433515.jpg;0.0;0.5929708480834961;[361.659912109375, 303.3146057128906, 369.74609375, 328.1487731933594]
4;000000433515.jpg;0.0;0.5863398909568787;[454.60107421875, 303.22125244140625, 462.53515625, 326.4949951171875]
5;000000433515.jpg;0.0;0.447070449590683;[344.99334716796875, 319.88397216796875, 352.37652587890625, 332.20867919921875]
6;000000433515.jpg;0.0;0.385846346616745;[505.903564453125, 300.9814453125, 512.1570434570312, 316.96636962890625]
7;000000433515.jpg;0.0;0.3562321662902832;[411.3301086425781, 307.0280456542969, 421.4634704589844, 331.8023986816406]
8;000000433515.jpg;0.0;0.28367266058921814;[617.5416259765625, 315.78448486328125, 624.7889404296875, 329.77984619140625]
9;000000433515.jpg;0.0;0.25923028588294983;[402.00982666015625, 307.89642333984375, 411.37042236328125, 331.40216064453125]
0;000000433915.jpg;0.0;0.7181485295295715;[236.86248779296875, 58.637298583984375, 470.75830078125, 416.0599365234375]
1;000000433915.jpg;0.0;0.6253474950790405;[50.77130126953125, 60.954010009765625, 296.8337707519531, 408.55084228515625]
0;000000433980.jpg;0.0;0.4071030616760254;[2.698493003845215, 1.2037277221679688, 355.61724853515625, 499.16485595703125]
0;000000434204.jpg;0.0;0.9050652384757996;[243.9467010498047, 0.621497631072998, 322.6752624511719, 151.42686462402344]
1;000000434204.jpg;0.0;0.8187759518623352;[117.01359558105469, 1.2336015701293945, 234.39524841308594, 224.45370483398438]
2;000000434204.jpg;0.0;0.7567732930183411;[181.7188262939453, 0.2961158752441406, 211.42575073242188, 50.3997917175293]
3;000000434204.jpg;0.0;0.5242788195610046;[65.80369567871094, 3.405235767364502, 94.16582489013672, 51.96221923828125]
0;000000434230.jpg;0.0;0.633453905582428;[246.28024291992188, 72.4167251586914, 279.07757568359375, 127.17448425292969]
1;000000434230.jpg;0.0;0.5606421828269958;[239.17706298828125, 92.89798736572266, 282.3536071777344, 195.57666015625]
2;000000434230.jpg;0.0;0.32853952050209045;[271.2981262207031, 143.88035583496094, 303.0080261230469, 191.30577087402344]
0;000000434247.jpg;0.0;0.7305673956871033;[137.36827087402344, 279.3896484375, 150.49293518066406, 305.84326171875]
1;000000434247.jpg;0.0;0.7027487754821777;[35.902687072753906, 283.85321044921875, 47.87731170654297, 309.3662109375]
2;000000434247.jpg;0.0;0.3475862145423889;[549.8187255859375, 263.85003662109375, 563.9058837890625, 283.04693603515625]
3;000000434247.jpg;14.0;0.32384413480758667;[263.4609375, 251.36187744140625, 272.0374755859375, 258.58929443359375]
0;000000434459.jpg;0.0;0.9356290698051453;[367.85675048828125, 47.278564453125, 605.5538940429688, 452.7161865234375]
1;000000434459.jpg;0.0;0.8938676118850708;[162.51016235351562, 40.829498291015625, 315.2177734375, 275.4427185058594]
2;000000434459.jpg;0.0;0.7822216749191284;[313.1725158691406, 83.26396179199219, 342.5168151855469, 151.91282653808594]
3;000000434459.jpg;0.0;0.6808874011039734;[548.8302001953125, 75.17340850830078, 600.4954833984375, 192.123291015625]
4;000000434459.jpg;0.0;0.493655800819397;[294.1769104003906, 84.06668090820312, 317.6018981933594, 132.97970581054688]
5;000000434459.jpg;0.0;0.43291759490966797;[346.4658508300781, 92.46404266357422, 358.5333557128906, 144.71783447265625]
6;000000434459.jpg;0.0;0.4193412959575653;[201.55758666992188, 76.15875244140625, 219.02197265625, 95.71603393554688]
0;000000434548.jpg;0.0;0.9338054656982422;[173.24864196777344, 123.9552001953125, 355.852294921875, 435.08929443359375]
0;000000434996.jpg;77.0;0.8550254702568054;[293.1025085449219, 102.61611938476562, 415.48956298828125, 190.13751220703125]
1;000000434996.jpg;15.0;0.686598539352417;[171.34461975097656, 118.12290954589844, 324.17425537109375, 244.83688354492188]
2;000000434996.jpg;15.0;0.46813806891441345;[94.63076782226562, 135.95333862304688, 464.2198486328125, 374.6589050292969]
3;000000434996.jpg;77.0;0.43696266412734985;[405.2338562011719, 79.65445709228516, 499.85723876953125, 373.92974853515625]
0;000000435003.jpg;63.0;0.9645217657089233;[0.286834716796875, 194.1839141845703, 239.34420776367188, 359.71356201171875]
0;000000435205.jpg;77.0;0.9471970200538635;[11.038923263549805, 93.58482360839844, 197.96047973632812, 292.1952819824219]
1;000000435205.jpg;0.0;0.38457250595092773;[13.016891479492188, 1.530599594116211, 498.01654052734375, 327.7514953613281]
0;000000435206.jpg;0.0;0.8433792591094971;[345.8056640625, 195.01182556152344, 371.5970458984375, 240.8849639892578]
1;000000435206.jpg;0.0;0.8360523581504822;[302.34344482421875, 186.84127807617188, 320.63824462890625, 238.445556640625]
2;000000435206.jpg;0.0;0.8148494958877563;[424.2889099121094, 198.62942504882812, 453.1966857910156, 275.5428771972656]
0;000000435208.jpg;0.0;0.8932883143424988;[17.164382934570312, 307.26470947265625, 155.99636840820312, 508.46551513671875]
0;000000435299.jpg;15.0;0.8854333758354187;[272.04156494140625, 34.254608154296875, 418.33099365234375, 320.7732849121094]
0;000000435880.jpg;72.0;0.9569401144981384;[376.74566650390625, 142.15826416015625, 564.9002685546875, 472.766357421875]
1;000000435880.jpg;72.0;0.7302365303039551;[250.94607543945312, 303.1947021484375, 472.2445983886719, 479.8433837890625]
0;000000436551.jpg;14.0;0.9694263339042664;[49.07215881347656, 69.79437255859375, 521.249267578125, 411.2035827636719]
1;000000436551.jpg;14.0;0.9347901940345764;[494.55413818359375, 71.9383544921875, 639.6506958007812, 335.373779296875]
0;000000436617.jpg;0.0;0.9154022336006165;[394.37103271484375, 138.4165802001953, 562.1211547851562, 367.60430908203125]
1;000000436617.jpg;0.0;0.8959454298019409;[57.411415100097656, 181.0745849609375, 252.17593383789062, 421.33941650390625]
2;000000436617.jpg;0.0;0.8822211027145386;[305.1187744140625, 117.89079284667969, 364.41180419921875, 184.45664978027344]
3;000000436617.jpg;0.0;0.8155214190483093;[250.67095947265625, 131.61566162109375, 325.6312255859375, 233.513427734375]
4;000000436617.jpg;0.0;0.8065142631530762;[189.87673950195312, 126.12078857421875, 343.2947692871094, 295.0054931640625]
5;000000436617.jpg;0.0;0.7471106052398682;[16.753211975097656, 129.81820678710938, 108.2468032836914, 273.7420654296875]
6;000000436617.jpg;0.0;0.7313543558120728;[384.0206298828125, 152.02777099609375, 421.2161865234375, 225.073486328125]
7;000000436617.jpg;0.0;0.7084023952484131;[0.0440521240234375, 143.44989013671875, 40.14509582519531, 190.31109619140625]
8;000000436617.jpg;0.0;0.5579913854598999;[102.32600402832031, 135.12379455566406, 135.03543090820312, 185.5287322998047]
9;000000436617.jpg;0.0;0.5579620003700256;[405.917236328125, 142.70001220703125, 448.447509765625, 246.93746948242188]
10;000000436617.jpg;0.0;0.3414526581764221;[133.37149047851562, 148.468994140625, 189.69937133789062, 190.43002319335938]
11;000000436617.jpg;0.0;0.33447468280792236;[381.0614013671875, 132.54898071289062, 417.798828125, 198.33370971679688]
12;000000436617.jpg;0.0;0.26900002360343933;[402.64227294921875, 142.92987060546875, 463.30487060546875, 248.1676025390625]
0;000000436738.jpg;0.0;0.8238878846168518;[61.27717590332031, 340.8150634765625, 90.68408203125, 407.2061462402344]
1;000000436738.jpg;0.0;0.80856853723526;[131.71661376953125, 333.6428527832031, 151.26754760742188, 398.107421875]
0;000000436883.jpg;0.0;0.7964383363723755;[572.4683837890625, 167.36007690429688, 591.7716064453125, 220.98751831054688]
1;000000436883.jpg;0.0;0.6960217952728271;[558.9456787109375, 166.8646240234375, 574.2388916015625, 221.6783447265625]
2;000000436883.jpg;0.0;0.2500004470348358;[176.5015869140625, 133.9922637939453, 201.8419189453125, 176.03321838378906]
0;000000437205.jpg;0.0;0.9328922033309937;[23.240936279296875, 15.09783935546875, 380.4199523925781, 638.0337524414062]
0;000000437239.jpg;0.0;0.9273315668106079;[21.48088836669922, 131.13734436035156, 86.91172790527344, 366.5791015625]
1;000000437239.jpg;0.0;0.9219982028007507;[185.55184936523438, 138.85438537597656, 263.9667053222656, 383.5614013671875]
2;000000437239.jpg;0.0;0.9216629862785339;[536.431884765625, 146.08242797851562, 631.6591796875, 377.5175476074219]
3;000000437239.jpg;0.0;0.890158474445343;[487.51611328125, 126.3709716796875, 564.6324462890625, 366.31671142578125]
0;000000437331.jpg;0.0;0.9279282689094543;[255.13333129882812, 123.6832275390625, 354.2911071777344, 238.52810668945312]
0;000000437351.jpg;0.0;0.8880797028541565;[0.5859851837158203, 18.904542922973633, 241.4808807373047, 498.15277099609375]
0;000000437514.jpg;14.0;0.4638751745223999;[147.31683349609375, 86.14231872558594, 241.8558349609375, 123.52836608886719]
0;000000437898.jpg;72.0;0.9460045099258423;[232.47421264648438, 126.4156494140625, 360.1263732910156, 379.2130126953125]
0;000000438269.jpg;14.0;0.9406988620758057;[52.1636962890625, 287.45355224609375, 262.15301513671875, 523.8158569335938]
0;000000438304.jpg;0.0;0.9290661811828613;[104.8853759765625, 54.6885986328125, 308.0585021972656, 458.240478515625]
1;000000438304.jpg;0.0;0.8827965259552002;[40.86831283569336, 120.02410888671875, 153.60400390625, 369.85626220703125]
0;000000438774.jpg;0.0;0.9139083027839661;[333.05224609375, 52.24267578125, 458.89892578125, 381.95654296875]
1;000000438774.jpg;0.0;0.9114227890968323;[157.9969482421875, 45.914276123046875, 284.3878173828125, 377.0995178222656]
2;000000438774.jpg;0.0;0.7559559345245361;[438.91253662109375, 67.2926254272461, 486.70281982421875, 232.51437377929688]
3;000000438774.jpg;72.0;0.7280464768409729;[303.9628601074219, 71.40817260742188, 400.2604064941406, 161.30606079101562]
4;000000438774.jpg;0.0;0.5251750349998474;[208.18783569335938, 79.06755828857422, 282.608154296875, 333.7879638671875]
5;000000438774.jpg;0.0;0.3593917191028595;[221.74911499023438, 79.59603881835938, 271.05938720703125, 187.3572998046875]
6;000000438774.jpg;0.0;0.2638351321220398;[221.33120727539062, 79.69317626953125, 273.3495178222656, 322.8055419921875]
0;000000438862.jpg;0.0;0.9574140310287476;[47.32893371582031, 51.6923828125, 225.30711364746094, 360.8941345214844]
1;000000438862.jpg;0.0;0.952256977558136;[247.90325927734375, 80.20140075683594, 438.3216552734375, 417.33642578125]
2;000000438862.jpg;0.0;0.9053970575332642;[408.241455078125, 11.588531494140625, 505.44915771484375, 285.9295959472656]
3;000000438862.jpg;0.0;0.8745137453079224;[483.92413330078125, 39.590267181396484, 521.0283203125, 141.48095703125]
4;000000438862.jpg;0.0;0.8362451791763306;[127.71739196777344, 37.4412841796875, 175.3115997314453, 170.17965698242188]
0;000000438876.jpg;0.0;0.9452193379402161;[166.69955444335938, 22.601104736328125, 349.9471740722656, 328.7552490234375]
0;000000438907.jpg;0.0;0.9414327144622803;[125.82131958007812, 21.364288330078125, 301.443359375, 399.8074951171875]
1;000000438907.jpg;0.0;0.8478227257728577;[48.195804595947266, 162.19187927246094, 126.47677612304688, 494.6719970703125]
0;000000438955.jpg;0.0;0.912834644317627;[64.11318969726562, 129.95843505859375, 132.48785400390625, 232.06948852539062]
1;000000438955.jpg;0.0;0.8996660113334656;[329.186767578125, 103.37066650390625, 436.6314697265625, 227.63906860351562]
2;000000438955.jpg;0.0;0.8673338890075684;[514.9381103515625, 89.05581665039062, 599.983154296875, 217.50827026367188]
3;000000438955.jpg;0.0;0.8118869662284851;[183.96893310546875, 118.13439178466797, 249.1239013671875, 230.26580810546875]
4;000000438955.jpg;0.0;0.7231098413467407;[17.38793182373047, 129.88589477539062, 43.43438720703125, 203.60751342773438]
5;000000438955.jpg;0.0;0.6847829222679138;[415.93585205078125, 90.57156372070312, 435.77581787109375, 140.13833618164062]
6;000000438955.jpg;0.0;0.5917500853538513;[433.4353332519531, 89.78118896484375, 452.3795471191406, 137.27963256835938]
7;000000438955.jpg;0.0;0.5824014544487;[489.1309814453125, 91.54959869384766, 534.0804443359375, 175.24679565429688]
8;000000438955.jpg;0.0;0.4229797422885895;[0.035736083984375, 133.72354125976562, 13.537281036376953, 202.77877807617188]
9;000000438955.jpg;0.0;0.3693001866340637;[400.9391174316406, 91.513427734375, 418.0478210449219, 140.34393310546875]
10;000000438955.jpg;0.0;0.3224797248840332;[359.9654235839844, 96.14651489257812, 377.9891662597656, 115.12396240234375]
11;000000438955.jpg;0.0;0.296394020318985;[389.78900146484375, 93.87701416015625, 404.29620361328125, 141.73150634765625]
12;000000438955.jpg;0.0;0.2927553951740265;[258.2166748046875, 115.466796875, 278.53509521484375, 149.4273681640625]
0;000000439180.jpg;0.0;0.847590982913971;[261.55096435546875, 152.23916625976562, 341.22174072265625, 280.7662658691406]
1;000000439180.jpg;0.0;0.8262841701507568;[200.31939697265625, 161.30792236328125, 256.5548095703125, 297.389404296875]
2;000000439180.jpg;0.0;0.8176381587982178;[466.47247314453125, 147.52227783203125, 518.4127807617188, 243.83697509765625]
3;000000439180.jpg;0.0;0.8103883862495422;[163.40377807617188, 160.0868682861328, 201.61740112304688, 205.75563049316406]
4;000000439180.jpg;0.0;0.7854529619216919;[385.847900390625, 146.8837890625, 444.2772216796875, 269.716796875]
5;000000439180.jpg;0.0;0.7629774212837219;[610.4371337890625, 184.94850158691406, 639.701416015625, 314.5172119140625]
6;000000439180.jpg;0.0;0.7450657486915588;[15.67435073852539, 203.90753173828125, 34.54030990600586, 268.18792724609375]
7;000000439180.jpg;0.0;0.7031156420707703;[438.189453125, 158.91009521484375, 463.114501953125, 187.782470703125]
8;000000439180.jpg;0.0;0.6793887615203857;[0.021060943603515625, 204.61758422851562, 13.118154525756836, 268.35650634765625]
9;000000439180.jpg;0.0;0.654461681842804;[89.10345458984375, 163.95669555664062, 157.7235107421875, 278.80072021484375]
10;000000439180.jpg;0.0;0.6152163147926331;[502.40838623046875, 162.54891967773438, 523.3406372070312, 197.78628540039062]
11;000000439180.jpg;0.0;0.5640323162078857;[520.9544677734375, 157.12576293945312, 550.2115478515625, 195.42098999023438]
12;000000439180.jpg;0.0;0.5097463726997375;[233.30331420898438, 173.32644653320312, 271.65911865234375, 268.7235412597656]
13;000000439180.jpg;0.0;0.40415728092193604;[335.44012451171875, 151.09085083007812, 389.382080078125, 232.67825317382812]
14;000000439180.jpg;0.0;0.3753757178783417;[572.6906127929688, 142.06759643554688, 615.3025512695312, 220.45626831054688]
15;000000439180.jpg;0.0;0.3523544371128082;[582.7516479492188, 143.6728515625, 615.3607788085938, 185.8485107421875]
16;000000439180.jpg;0.0;0.3259180784225464;[626.8648681640625, 143.68252563476562, 639.7916259765625, 185.0421142578125]
17;000000439180.jpg;0.0;0.3196053206920624;[610.42822265625, 151.26702880859375, 626.8983154296875, 181.7374267578125]
