;nazwa zdjecia;klasy;bbox'y
0;000000444142.jpg;0;[83.42, 34.52, 184.09, 553.7]
0;000000445602.jpg;0;[217.49, 227.39, 3.4, 6.43]
0;000000445602.jpg;0;[68.3, 264.85, 7.9, 15.61]
0;000000445602.jpg;0;[38.65, 263.75, 7.85, 16.24]
0;000000445602.jpg;0;[359.48, 313.66, 76.59, 134.83]
0;000000445602.jpg;0;[216.43, 233.37, 4.83, 8.33]
0;000000445602.jpg;0;[198.08, 233.03, 4.76, 8.73]
0;000000445658.jpg;72;[0.0, 76.46, 49.05, 337.56]
0;000000445658.jpg;77;[167.67, 157.84, 26.68, 30.63]
0;000000445722.jpg;8;[4.94, 1.03, 313.06, 493.83]
0;000000445722.jpg;0;[229.86, 143.06, 82.79, 318.63]
0;000000445722.jpg;0;[145.61, 223.02, 26.13, 59.37]
0;000000445792.jpg;0;[32.02, 47.4, 467.98, 327.6]
0;000000445834.jpg;0;[357.11, 134.67, 67.98, 91.91]
0;000000445834.jpg;0;[281.89, 89.87, 88.96, 98.15]
0;000000445834.jpg;0;[424.1, 180.42, 92.95, 235.28]
0;000000445834.jpg;0;[544.45, 191.41, 61.31, 224.41]
0;000000445846.jpg;72;[568.05, 119.05, 70.05, 303.22]
0;000000445999.jpg;0;[0.0, 15.82, 409.89, 616.99]
0;000000446206.jpg;0;[143.43, 320.96, 7.38, 14.75]
0;000000446206.jpg;0;[354.18, 361.72, 13.19, 23.28]
0;000000446206.jpg;0;[150.69, 321.12, 9.07, 13.45]
0;000000446206.jpg;0;[132.94, 325.32, 8.32, 11.81]
0;000000446522.jpg;72;[2.88, 0.0, 122.24, 608.36]
0;000000446522.jpg;16;[151.95, 336.22, 212.48, 172.56]
0;000000446651.jpg;0;[288.21, 109.05, 32.56, 51.45]
0;000000446651.jpg;0;[182.98, 182.12, 142.95, 239.21]
0;000000446651.jpg;0;[257.38, 82.22, 346.52, 343.78]
0;000000446703.jpg;77;[92.04, 106.26, 312.8, 162.38]
0;000000447088.jpg;0;[141.43, 10.53, 104.02, 301.57]
0;000000447088.jpg;0;[277.3, 9.03, 155.23, 304.31]
0;000000447088.jpg;0;[320.28, 14.22, 144.42, 310.55]
0;000000447187.jpg;0;[69.03, 69.03, 111.1, 134.84]
0;000000447187.jpg;0;[492.16, 170.95, 84.66, 132.28]
0;000000447187.jpg;0;[58.51, 108.08, 170.11, 359.73]
0;000000447187.jpg;0;[217.79, 196.51, 204.78, 251.38]
0;000000447200.jpg;16;[8.73, 13.41, 521.69, 441.22]
0;000000447314.jpg;0;[46.48, 289.86, 83.37, 115.57]
0;000000447314.jpg;0;[88.51, 227.46, 132.77, 172.9]
0;000000447314.jpg;0;[217.38, 290.01, 5.8, 8.16]
0;000000447314.jpg;0;[11.9, 219.6, 32.6, 52.37]
0;000000447314.jpg;0;[38.07, 215.35, 6.92, 13.58]
0;000000447314.jpg;0;[241.24, 297.14, 10.31, 12.84]
0;000000447314.jpg;0;[208.55, 284.73, 4.21, 8.86]
0;000000447314.jpg;0;[377.89, 345.34, 6.87, 13.02]
0;000000447314.jpg;0;[41.95, 217.31, 9.25, 16.47]
0;000000447314.jpg;0;[212.93, 285.66, 6.08, 10.48]
0;000000447465.jpg;0;[82.7, 64.19, 120.2, 332.72]
0;000000447465.jpg;0;[266.13, 4.79, 184.76, 407.81]
0;000000447611.jpg;63;[54.04, 140.13, 297.22, 99.07]
0;000000447611.jpg;0;[325.74, 0.8, 174.26, 215.41]
0;000000447611.jpg;0;[0.75, 0.75, 157.62, 123.09]
0;000000447917.jpg;0;[133.66, 69.26, 72.95, 159.13]
0;000000447917.jpg;0;[0.63, 318.28, 188.1, 42.92]
0;000000447917.jpg;0;[327.95, 107.08, 61.83, 128.13]
0;000000447917.jpg;0;[363.63, 108.19, 73.21, 183.04]
0;000000448076.jpg;0;[266.94, 178.86, 50.26, 185.61]
0;000000448076.jpg;0;[2.16, 184.32, 28.11, 177.3]
0;000000448076.jpg;0;[309.33, 168.21, 46.22, 178.0]
0;000000448076.jpg;0;[114.38, 171.1, 81.85, 223.3]
0;000000448076.jpg;0;[234.9, 177.58, 48.31, 169.96]
0;000000448076.jpg;0;[48.48, 170.07, 85.58, 291.85]
0;000000448256.jpg;0;[267.8, 81.1, 211.57, 255.41]
0;000000448256.jpg;0;[66.2, 87.31, 112.26, 338.69]
0;000000448256.jpg;0;[423.14, 125.89, 74.34, 93.4]
0;000000448256.jpg;8;[155.73, 75.47, 434.26, 231.7]
0;000000448263.jpg;0;[204.91, 32.81, 13.41, 27.45]
0;000000448263.jpg;0;[215.22, 62.82, 23.49, 45.55]
0;000000448263.jpg;0;[18.34, 12.94, 63.1, 211.96]
0;000000448263.jpg;0;[80.0, 6.49, 223.89, 223.36]
0;000000448263.jpg;0;[199.88, 13.67, 17.86, 25.51]
0;000000448263.jpg;0;[84.41, 33.13, 26.64, 42.59]
0;000000448263.jpg;0;[158.35, 21.08, 15.26, 26.81]
0;000000448263.jpg;0;[0.0, 47.59, 20.19, 33.37]
0;000000448263.jpg;0;[229.22, 49.91, 19.04, 28.66]
0;000000448263.jpg;0;[221.42, 33.76, 18.7, 22.94]
0;000000448263.jpg;0;[202.86, 72.21, 14.84, 38.78]
0;000000448263.jpg;0;[198.41, 60.45, 10.01, 22.73]
0;000000448263.jpg;0;[1, 0, 276, 122]
0;000000448263.jpg;0;[80.27, 69.16, 17.21, 48.99]
0;000000448365.jpg;0;[149.08, 34.33, 221.5, 304.89]
0;000000448410.jpg;0;[16.69, 274.08, 52.05, 139.45]
0;000000448410.jpg;0;[38.95, 226.42, 56.85, 79.93]
0;000000448410.jpg;0;[105.02, 187.29, 33.91, 108.7]
0;000000448410.jpg;0;[102.63, 214.17, 24.76, 47.7]
0;000000448410.jpg;0;[204.41, 130.35, 28.96, 82.43]
0;000000448410.jpg;0;[21.14, 237.41, 67.07, 78.82]
0;000000448410.jpg;0;[350.27, 182.02, 31.92, 32.18]
0;000000448410.jpg;0;[97.09, 230.6, 36.71, 116.47]
0;000000448410.jpg;0;[164.99, 137.05, 21.21, 69.16]
0;000000448410.jpg;0;[189.33, 147.36, 21.28, 56.08]
0;000000448410.jpg;0;[52.15, 214.58, 46.41, 75.59]
0;000000448810.jpg;0;[51.53, 335.43, 46.36, 39.57]
0;000000449198.jpg;11;[284.08, 159.15, 8.56, 10.41]
0;000000449312.jpg;0;[54.43, 1.45, 321.4, 408.23]
0;000000449432.jpg;0;[272.67, 188.26, 36.78, 152.38]
0;000000449432.jpg;0;[203.49, 181.46, 56.69, 171.1]
0;000000449432.jpg;0;[97.63, 178.68, 72.26, 132.98]
0;000000449432.jpg;8;[603.37, 106.85, 36.63, 90.07]
0;000000449432.jpg;0;[338.12, 180.88, 30.22, 150.09]
0;000000449432.jpg;0;[379.57, 177.98, 42.87, 142.45]
0;000000449432.jpg;0;[507.83, 180.24, 33.48, 121.38]
0;000000449432.jpg;0;[429.92, 172.05, 48.75, 151.94]
0;000000449432.jpg;0;[579.74, 181.5, 54.0, 124.24]
0;000000449432.jpg;0;[288.64, 188.55, 70.43, 169.08]
0;000000449432.jpg;0;[524.41, 197.07, 32.12, 100.9]
0;000000449432.jpg;0;[474.88, 187.12, 34.95, 122.1]
0;000000449432.jpg;0;[414.68, 186.04, 26.14, 120.52]
0;000000449579.jpg;0;[121.52, 52.12, 133.93, 268.42]
0;000000449603.jpg;0;[175.98, 198.82, 120.2, 70.19]
0;000000449661.jpg;0;[368.0, 64.5, 79.5, 90.0]
0;000000449909.jpg;0;[47.87, 165.25, 288.18, 261.75]
0;000000449996.jpg;4;[501.68, 282.09, 61.56, 16.23]
0;000000449996.jpg;4;[392.1, 271.41, 73.93, 23.32]
0;000000449996.jpg;4;[444.76, 112.64, 54.43, 16.95]
0;000000449996.jpg;4;[112.61, 293.01, 122.47, 46.79]
0;000000449996.jpg;4;[130.72, 249.04, 130.37, 43.26]
0;000000449996.jpg;4;[557.24, 259.69, 82.76, 36.85]
0;000000449996.jpg;4;[133.04, 375.55, 75.98, 52.45]
0;000000450075.jpg;0;[0.0, 196.95, 36.55, 281.79]
0;000000450075.jpg;0;[275.97, 26.73, 364.03, 446.98]
0;000000450075.jpg;0;[125.74, 143.02, 207.59, 336.18]
0;000000450202.jpg;0;[8.27, 0.0, 44.5, 43.4]
0;000000450202.jpg;0;[0.14, 0.81, 46.58, 55.24]
0;000000450303.jpg;0;[220.87, 207.42, 129.31, 81.97]
0;000000450303.jpg;0;[570.88, 206.29, 69.12, 94.84]
0;000000450303.jpg;63;[522.14, 240.02, 10.29, 19.8]
0;000000450303.jpg;63;[403.92, 259.72, 52.91, 58.84]
0;000000450303.jpg;63;[405.96, 236.34, 56.46, 29.32]
0;000000450303.jpg;63;[318.16, 241.54, 62.45, 34.28]
0;000000450303.jpg;63;[248.72, 253.21, 73.19, 40.48]
0;000000450303.jpg;0;[312.15, 217.44, 41.35, 37.77]
0;000000450303.jpg;0;[453.03, 223.28, 145.62, 125.12]
0;000000450303.jpg;0;[432.37, 207.22, 44.47, 55.35]
0;000000450303.jpg;0;[522.17, 205.42, 53.18, 61.88]
0;000000450399.jpg;0;[179.06, 74.43, 77.66, 69.03]
0;000000450399.jpg;0;[473.91, 49.42, 41.23, 57.64]
0;000000450399.jpg;0;[553.04, 61.96, 17.74, 16.17]
0;000000450399.jpg;0;[578.86, 80.76, 56.48, 57.44]
0;000000450399.jpg;0;[486.47, 62.06, 57.63, 52.39]
0;000000450399.jpg;0;[53.93, 1.08, 212.5, 299.86]
0;000000450399.jpg;0;[612.93, 39.92, 27.07, 72.8]
0;000000450399.jpg;0;[590.94, 65.3, 40.44, 50.72]
0;000000450399.jpg;0;[532.53, 73.73, 36.73, 57.7]
0;000000450399.jpg;0;[372.66, 61.57, 72.36, 153.29]
0;000000450399.jpg;0;[205.1, 49.5, 113.83, 125.64]
0;000000450399.jpg;0;[270.88, 64.47, 161.45, 184.2]
0;000000450399.jpg;0;[487.62, 168.71, 152.38, 153.47]
0;000000450399.jpg;0;[227, 62, 29, 52]
0;000000450559.jpg;0;[71.68, 34.13, 232.11, 325.98]
0;000000450686.jpg;0;[25.83, 173.06, 361.61, 466.94]
0;000000451043.jpg;0;[165.13, 146.17, 85.38, 156.35]
0;000000451084.jpg;0;[167.46, 121.24, 148.13, 257.44]
0;000000451090.jpg;8;[147.98, 116.62, 232.64, 201.05]
0;000000451144.jpg;0;[516.92, 204.29, 71.94, 158.17]
0;000000451144.jpg;0;[379.1, 193.16, 72.8, 185.84]
0;000000451155.jpg;0;[237.2, 167.31, 141.41, 307.3]
0;000000451155.jpg;63;[245.93, 213.57, 130.52, 97.08]
0;000000451435.jpg;0;[41.64, 66.03, 37.54, 89.08]
0;000000451714.jpg;0;[322.32, 160.92, 4.65, 6.44]
0;000000451714.jpg;0;[327.73, 151.47, 4.26, 10.04]
0;000000451714.jpg;0;[446.79, 148.31, 5.86, 12.08]
0;000000451714.jpg;0;[179.4, 106.14, 140.63, 457.92]
0;000000451714.jpg;0;[155.9, 204.07, 35.01, 121.19]
0;000000451879.jpg;0;[0.0, 77.82, 135.92, 360.18]
0;000000451879.jpg;0;[355.32, 0.0, 125.99, 282.49]
0;000000451879.jpg;0;[248.04, 130.91, 246.06, 301.18]
0;000000451879.jpg;0;[0.0, 88.74, 299.58, 343.08]
0;000000452122.jpg;4;[78.68, 132.66, 464.43, 138.17]
0;000000452515.jpg;0;[169.82, 35.52, 41.93, 104.3]
0;000000452515.jpg;0;[87.47, 310.49, 84.33, 163.45]
0;000000452515.jpg;0;[40.88, 14.09, 40.55, 95.99]
0;000000452784.jpg;0;[1.44, 63.28, 405.57, 240.18]
0;000000452793.jpg;72;[374.22, 50.14, 265.78, 370.38]
0;000000452891.jpg;16;[59.31, 84.25, 352.19, 463.16]
0;000000453001.jpg;0;[352.83, 109.71, 200.73, 274.29]
0;000000453001.jpg;0;[138.38, 18.92, 138.38, 450.81]
0;000000453166.jpg;0;[2.87, 57.3, 168.09, 361.97]
0;000000453166.jpg;0;[165.6, 40.68, 160.81, 384.32]
0;000000453166.jpg;0;[451.86, 46.4, 177.49, 374.15]
0;000000453166.jpg;0;[314.92, 41.16, 150.28, 382.88]
0;000000453302.jpg;72;[20.07, 141.86, 141.84, 233.14]
0;000000453341.jpg;77;[224.7, 309.33, 47.35, 41.17]
0;000000453708.jpg;0;[214.94, 169.84, 187.11, 251.4]
0;000000453708.jpg;0;[0.0, 255.29, 84.0, 127.83]
0;000000453708.jpg;0;[0.0, 347.2, 181.24, 79.8]
0;000000453708.jpg;0;[453.04, 236.15, 116.02, 190.85]
0;000000453708.jpg;0;[516.45, 238.78, 47.79, 142.79]
0;000000453708.jpg;0;[467.59, 222.32, 27.06, 41.85]
0;000000453708.jpg;0;[177.26, 331.27, 71.48, 95.54]
0;000000453708.jpg;0;[601.44, 244.79, 38.56, 132.05]
0;000000453708.jpg;0;[0.41, 174.38, 63.53, 137.91]
0;000000453841.jpg;0;[262.69, 184.45, 19.41, 13.99]
0;000000453841.jpg;0;[386.28, 182.01, 14.05, 39.49]
0;000000454067.jpg;0;[197.72, 36.3, 282.21, 369.7]
0;000000454404.jpg;0;[246.07, 25.79, 193.77, 436.28]
0;000000454798.jpg;0;[601.81, 156.11, 15.57, 20.82]
0;000000454798.jpg;0;[538.76, 137.3, 17.32, 24.21]
0;000000454798.jpg;0;[266.84, 62.95, 69.29, 165.35]
0;000000455085.jpg;0;[177.92, 256.84, 46.12, 67.41]
0;000000455157.jpg;63;[274.72, 272.47, 66.34, 26.65]
0;000000455157.jpg;0;[159.13, 158.14, 173.74, 346.0]
0;000000455219.jpg;0;[309.29, 197.29, 25.28, 37.36]
0;000000455219.jpg;0;[472.73, 202.62, 71.83, 167.09]
0;000000455301.jpg;0;[139.9, 115.49, 404.95, 202.46]
0;000000455301.jpg;0;[119.9, 37.44, 309.35, 440.63]
0;000000455448.jpg;0;[234.95, 2.16, 243.05, 582.34]
0;000000455448.jpg;0;[0.0, 160.78, 356.8, 478.53]
0;000000455555.jpg;0;[471.9, 45.51, 151.19, 194.53]
0;000000455555.jpg;0;[123.6, 102.58, 331.23, 373.26]
0;000000455597.jpg;0;[65.12, 217.16, 61.83, 185.49]
0;000000455597.jpg;0;[104.0, 226.12, 225.0, 215.0]
0;000000455624.jpg;0;[522.24, 132.78, 41.62, 65.59]
0;000000455624.jpg;0;[37, 147, 185, 147]
0;000000455624.jpg;0;[0.0, 121.4, 48.32, 167.96]
0;000000455624.jpg;0;[580.66, 144.59, 47.77, 61.16]
0;000000455624.jpg;0;[128.56, 174.95, 22.64, 22.35]
0;000000455624.jpg;0;[463.68, 138.6, 35.27, 54.83]
0;000000455624.jpg;0;[438.22, 122.41, 51.14, 69.97]
0;000000455624.jpg;0;[418.36, 133.98, 32.89, 48.45]
0;000000455624.jpg;0;[495.29, 130.46, 53.95, 66.36]
0;000000455624.jpg;0;[143.25, 163.94, 33.82, 34.36]
0;000000455624.jpg;0;[391.42, 123.45, 22.16, 34.53]
0;000000455624.jpg;0;[614.54, 143.23, 25.46, 63.13]
0;000000455624.jpg;0;[275.75, 58.57, 190.11, 270.56]
0;000000455624.jpg;0;[59.82, 121.78, 65.58, 109.0]
0;000000455872.jpg;8;[3.37, 166.01, 92.7, 52.25]
0;000000455872.jpg;8;[14.86, 190.03, 140.76, 66.99]
0;000000455937.jpg;63;[102.34, 176.38, 49.02, 39.14]
0;000000455937.jpg;0;[119.73, 148.85, 134.83, 208.18]
0;000000456015.jpg;0;[295.37, 64.13, 31.01, 59.06]
0;000000456015.jpg;0;[513.96, 70.2, 51.19, 112.12]
0;000000456015.jpg;0;[405.95, 56.43, 57.45, 117.32]
0;000000456015.jpg;0;[328.12, 58.3, 51.17, 75.51]
0;000000456292.jpg;15;[178.32, 335.55, 139.61, 176.93]
0;000000456303.jpg;0;[72.93, 65.33, 136.05, 181.85]
0;000000456303.jpg;0;[85.61, 257.3, 20.84, 64.11]
0;000000456303.jpg;0;[113.96, 307.76, 64.36, 86.41]
0;000000456496.jpg;14;[17.84, 291.74, 76.01, 45.99]
0;000000456496.jpg;14;[403.82, 332.04, 34.73, 66.56]
0;000000456496.jpg;14;[128.68, 289.09, 52.21, 54.95]
0;000000456496.jpg;0;[149.34, 67.81, 141.68, 238.37]
0;000000456559.jpg;0;[142.23, 7.58, 497.77, 472.42]
0;000000456662.jpg;0;[228.98, 110.75, 138.88, 490.27]
0;000000456662.jpg;72;[169.77, 34.36, 272.46, 514.96]
0;000000456865.jpg;4;[87.88, 160.16, 494.83, 146.16]
0;000000457078.jpg;0;[452.27, 40.54, 187.73, 333.32]
0;000000457559.jpg;0;[407.85, 78.34, 27.36, 46.05]
0;000000457559.jpg;0;[345.34, 94.19, 57.57, 76.27]
0;000000457559.jpg;0;[539.27, 43.98, 100.73, 284.03]
0;000000457559.jpg;0;[363.3, 48.6, 144.53, 331.08]
0;000000457559.jpg;0;[575.12, 46.05, 64.58, 212.02]
0;000000457559.jpg;0;[99.79, 55.36, 250.45, 332.01]
0;000000457848.jpg;0;[259.75, 0.0, 53.45, 74.05]
0;000000457848.jpg;0;[0.96, 2.88, 73.88, 279.23]
0;000000457848.jpg;0;[400.07, 0.19, 20.39, 131.65]
0;000000457848.jpg;0;[323.37, 3.84, 44.14, 125.7]
0;000000457848.jpg;0;[374.74, 0.0, 32.24, 121.21]
0;000000457884.jpg;0;[522.11, 129.16, 91.31, 181.2]
0;000000457884.jpg;0;[430.09, 163.09, 59.96, 101.32]
0;000000457884.jpg;0;[276.1, 116.69, 128.64, 267.86]
0;000000458045.jpg;0;[470.0, 112.35, 30.0, 109.88]
0;000000458045.jpg;0;[453.18, 126.96, 22.61, 96.9]
0;000000458045.jpg;0;[429.37, 109.93, 26.59, 109.14]
0;000000458045.jpg;0;[64.45, 132.93, 136.8, 134.75]
0;000000458045.jpg;0;[207.79, 175.54, 111.5, 95.97]
0;000000458045.jpg;0;[97.43, 103.27, 44.55, 96.2]
0;000000458045.jpg;0;[195.29, 116.12, 45.57, 120.84]
0;000000458045.jpg;0;[366.09, 138.17, 93.9, 133.52]
0;000000458109.jpg;0;[576.52, 24.13, 14.0, 62.46]
0;000000458109.jpg;0;[544.13, 29.54, 20.45, 58.75]
0;000000458109.jpg;0;[349.57, 42.52, 9.39, 27.02]
0;000000458109.jpg;0;[80.85, 22.97, 45.37, 67.85]
0;000000458223.jpg;0;[147.5, 105.87, 73.92, 143.2]
0;000000458223.jpg;8;[524.24, 92.57, 44.72, 37.69]
0;000000458255.jpg;15;[282.57, 185.24, 181.33, 142.66]
0;000000458255.jpg;0;[88.2, 181.38, 128.89, 144.63]
0;000000458325.jpg;0;[221.48, 191.71, 14.64, 41.31]
0;000000458325.jpg;0;[585.55, 174.63, 28.72, 26.54]
0;000000458325.jpg;0;[434.61, 177.66, 10.67, 12.23]
0;000000458325.jpg;0;[271.7, 200.61, 17.99, 35.18]
0;000000458325.jpg;0;[414.61, 184.3, 11.58, 13.12]
0;000000458325.jpg;0;[481.1, 183.21, 9.65, 8.79]
0;000000458325.jpg;0;[258.02, 182.84, 15.09, 54.91]
0;000000458325.jpg;0;[203.98, 178.63, 26.27, 60.79]
0;000000458325.jpg;0;[271.92, 180.76, 27.23, 56.23]
0;000000458325.jpg;0;[296.28, 154.73, 73.58, 199.54]
0;000000458325.jpg;0;[220.76, 180.89, 9.08, 24.22]
0;000000458325.jpg;0;[237.67, 185.38, 20.72, 45.29]
0;000000458755.jpg;0;[250.28, 87.33, 122.48, 132.42]
0;000000458755.jpg;0;[590.02, 91.69, 49.62, 97.07]
0;000000458755.jpg;0;[567.0, 1.27, 73.0, 86.86]
0;000000458755.jpg;0;[69.03, 37.75, 508.05, 435.78]
0;000000458992.jpg;0;[1.43, 2.39, 456.74, 409.96]
0;000000459153.jpg;63;[231.8, 289.2, 110.81, 96.96]
0;000000459153.jpg;0;[109.97, 180.77, 281.07, 350.87]
0;000000459195.jpg;0;[298.4, 86.22, 102.89, 244.81]
0;000000459195.jpg;0;[137.88, 80.15, 85.1, 233.66]
0;000000459195.jpg;0;[228.05, 84.53, 79.73, 254.72]
0;000000459272.jpg;0;[303.51, 330.66, 27.54, 120.09]
0;000000459272.jpg;0;[379.54, 311.09, 100.46, 225.01]
0;000000459272.jpg;0;[335.4, 347.93, 16.0, 19.74]
0;000000459272.jpg;0;[287.21, 330.9, 34.68, 120.05]
0;000000459272.jpg;0;[333.77, 363.51, 16.02, 73.71]
0;000000459272.jpg;0;[401.76, 252.23, 78.24, 170.76]
0;000000459272.jpg;0;[381.8, 332.41, 20.91, 36.96]
0;000000459272.jpg;0;[344.39, 337.75, 22.68, 112.44]
0;000000459272.jpg;0;[360.68, 337.31, 25.51, 115.9]
0;000000459272.jpg;0;[1.44, 79.1, 396.94, 553.71]
0;000000459437.jpg;0;[0.0, 185.3, 217.78, 165.24]
0;000000459467.jpg;4;[114.05, 195.15, 357.47, 50.8]
0;000000459500.jpg;14;[219.09, 154.01, 59.65, 193.06]
0;000000459500.jpg;14;[142.79, 150.99, 76.74, 194.82]
0;000000459634.jpg;0;[93.37, 296.14, 14.83, 22.7]
0;000000459662.jpg;0;[1.08, 60.41, 367.32, 409.57]
0;000000459662.jpg;0;[331.67, 65.94, 308.33, 413.98]
0;000000459809.jpg;0;[339.14, 410.74, 8.42, 17.26]
0;000000459809.jpg;8;[58.6, 337.09, 20.87, 34.56]
0;000000459809.jpg;0;[93.08, 403.82, 25.63, 24.18]
0;000000459809.jpg;0;[49.79, 408.44, 20.64, 19.56]
0;000000459809.jpg;0;[355.85, 404.08, 12.27, 23.64]
0;000000459809.jpg;0;[140.22, 420.47, 10.76, 7.53]
0;000000459809.jpg;0;[543.12, 402.37, 16.42, 25.63]
0;000000459954.jpg;72;[366.23, 45.78, 133.77, 162.66]
0;000000459954.jpg;72;[264.01, 133.35, 109.31, 146.3]
0;000000459954.jpg;0;[242.19, 148.88, 31.92, 143.02]
0;000000459954.jpg;72;[187.08, 147.47, 57.3, 177.81]
0;000000459954.jpg;72;[255.34, 255.34, 105.33, 114.6]
0;000000459954.jpg;72;[0.0, 106.28, 200.91, 222.08]
0;000000459954.jpg;72;[198.05, 286.02, 130.41, 88.98]
0;000000459954.jpg;72;[196.24, 97.39, 72.1, 38.05]
0;000000459954.jpg;72;[354.55, 201.62, 121.75, 173.38]
0;000000459954.jpg;72;[17.49, 254.65, 171.95, 114.63]
0;000000460147.jpg;0;[540.21, 169.51, 4.29, 18.96]
0;000000460147.jpg;0;[570.52, 233.67, 13.6, 10.69]
0;000000460147.jpg;0;[411.66, 162.3, 8.15, 7.51]
0;000000460160.jpg;14;[257.5, 237.29, 141.21, 60.52]
0;000000460229.jpg;11;[51.54, 80.32, 234.81, 224.78]
0;000000460333.jpg;0;[301.88, 218.33, 97.8, 113.71]
0;000000460347.jpg;0;[220.36, 157.57, 25.89, 18.69]
0;000000460347.jpg;0;[168.12, 155.96, 7.37, 10.42]
0;000000460683.jpg;0;[0.0, 0.0, 381.12, 632.81]
0;000000460683.jpg;0;[348.29, 305.27, 109.81, 114.35]
0;000000460841.jpg;15;[55.89, 106.71, 125.54, 122.3]
0;000000460841.jpg;0;[87.64, 319.38, 108.71, 51.41]
0;000000460967.jpg;0;[509.88, 430.76, 19.23, 29.03]
0;000000461009.jpg;0;[536.66, 79.42, 75.34, 265.51]
0;000000461009.jpg;0;[345.57, 142.29, 99.08, 133.94]
0;000000461009.jpg;0;[127.15, 147.22, 85.22, 98.24]
0;000000461009.jpg;0;[0.0, 145.25, 122.4, 174.62]
0;000000461009.jpg;0;[4.53, 25.69, 605.96, 586.31]
0;000000461009.jpg;0;[478.46, 108.87, 65.24, 199.34]
0;000000461751.jpg;0;[47.97, 112.06, 291.83, 365.12]
0;000000461751.jpg;0;[268.52, 94.62, 207.14, 124.03]
0;000000461751.jpg;0;[464.34, 120.29, 175.66, 448.71]
0;000000462031.jpg;0;[58.83, 182.24, 291.3, 447.72]
0;000000462031.jpg;0;[325.26, 510.06, 108.66, 127.79]
0;000000462371.jpg;0;[34.32, 25.29, 167.08, 375.71]
0;000000462371.jpg;0;[0.0, 0.75, 108.13, 393.79]
0;000000462371.jpg;0;[140.58, 185.63, 113.54, 209.96]
0;000000462371.jpg;0;[354.04, 21.7, 130.56, 174.9]
0;000000462371.jpg;0;[210.86, 18.92, 205.46, 377.57]
0;000000462371.jpg;0;[132.34, 12.69, 140.3, 192.04]
0;000000462371.jpg;0;[274.84, 20.73, 190.14, 211.76]
0;000000462629.jpg;72;[107.66, 100.08, 106.98, 53.68]
0;000000462629.jpg;72;[230.63, 135.42, 100.07, 227.77]
0;000000462629.jpg;72;[435.57, 150.3, 112.96, 209.65]
0;000000462629.jpg;72;[67.97, 112.0, 91.9, 124.45]
0;000000462629.jpg;72;[151.25, 150.3, 85.2, 212.52]
0;000000462629.jpg;72;[36.38, 158.91, 36.38, 165.62]
0;000000462629.jpg;72;[468.03, 117.44, 95.51, 142.31]
0;000000462629.jpg;72;[72.87, 233.52, 82.83, 115.59]
0;000000462629.jpg;72;[475.19, 254.97, 137.76, 164.1]
0;000000462643.jpg;0;[0.0, 87.83, 392.63, 547.95]
0;000000462728.jpg;16;[210.77, 203.58, 54.11, 42.83]
0;000000462728.jpg;0;[93.03, 137.01, 27.81, 35.69]
0;000000462904.jpg;0;[442.48, 137.75, 31.0, 35.56]
0;000000462904.jpg;0;[288.23, 143.83, 23.95, 38.45]
0;000000462904.jpg;0;[276.11, 146.35, 24.92, 26.42]
0;000000462904.jpg;0;[262.89, 140.59, 19.48, 36.17]
0;000000462904.jpg;0;[0.08, 147.52, 42.96, 99.04]
0;000000462904.jpg;0;[413.85, 144.42, 32.23, 38.64]
0;000000462904.jpg;0;[465.18, 145.36, 30.24, 31.26]
0;000000462904.jpg;0;[186.54, 147.78, 23.1, 23.63]
0;000000462904.jpg;0;[213.93, 145.28, 33.06, 33.92]
0;000000462904.jpg;0;[151.06, 149.12, 39.71, 32.67]
0;000000463037.jpg;4;[0.0, 98.11, 640.0, 287.87]
0;000000463174.jpg;0;[218.75, 15.46, 301.87, 409.81]
0;000000463199.jpg;0;[13.99, 56.09, 236.77, 417.58]
0;000000463199.jpg;0;[119.13, 142.02, 40.85, 48.33]
0;000000463199.jpg;0;[216.43, 134.65, 57.97, 107.84]
0;000000463199.jpg;0;[236.37, 114.38, 101.77, 365.62]
0;000000463199.jpg;0;[153.67, 116.92, 121.87, 229.44]
0;000000463199.jpg;0;[396.52, 156.56, 29.05, 39.92]
0;000000463199.jpg;0;[579.31, 146.28, 35.61, 44.91]
0;000000463199.jpg;0;[607.64, 148.01, 32.36, 49.05]
0;000000463199.jpg;0;[415.65, 171.84, 52.32, 38.94]
0;000000463199.jpg;0;[291.44, 106.95, 196.44, 373.05]
0;000000463199.jpg;0;[340.85, 71.01, 298.79, 403.42]
0;000000463199.jpg;0;[552.49, 139.56, 28.47, 47.9]
0;000000463522.jpg;16;[522.34, 278.39, 45.19, 36.01]
0;000000463522.jpg;0;[375, 205, 97, 58]
0;000000463522.jpg;0;[493.18, 238.99, 7.02, 17.39]
0;000000463522.jpg;0;[616.13, 232.04, 17.14, 52.62]
0;000000463522.jpg;0;[475.45, 239.22, 6.86, 15.73]
0;000000463522.jpg;0;[523.61, 229.03, 23.9, 56.89]
0;000000463522.jpg;0;[546.52, 227.28, 21.89, 64.45]
0;000000463522.jpg;0;[627.46, 233.88, 12.54, 47.51]
0;000000463522.jpg;0;[404.65, 235.55, 4.95, 14.14]
0;000000463522.jpg;0;[483.09, 239.58, 7.69, 15.52]
0;000000463522.jpg;0;[506.95, 239.92, 3.94, 13.23]
0;000000463522.jpg;0;[512.42, 240.31, 7.49, 29.67]
